city,district,lat,lng,category,season,hotel_budget,hotel_mid,hotel_luxury,food_budget,food_mid,food_luxury,local_transport_urban,local_transport_rural,flight_base_rate,bus_available,bus_km_rate,train_available,train_km_rate,flight_available
Shillong,East Khasi Hills,25.57,91.88,Tier-Z,offpeak,720,2205,2681,281,619,1033,197,0,0,1,0.95,1,0.72,0
Kohima,Kohima,25.67,94.11,Tier-Z,peak,1961,3169,11673,392,786,1965,407,0,0,1,1.14,1,0.73,0
Kohima,Kohima,25.67,94.11,Tier-Z,shoulder,1620,5052,9287,277,824,1655,212,0,0,1,0.93,1,0.71,0
Kohima,Kohima,25.67,94.11,Tier-Z,offpeak,1785,3744,6528,254,564,1601,339,0,0,1,0.86,1,0.72,0
Imphal,Imphal West,24.81,93.95,Tier-Z,peak,1155,2825,7903,268,1088,1432,335,0,0,1,1.02,1,0.72,0
Imphal,Imphal West,24.81,93.95,Tier-Z,shoulder,1406,4229,7426,213,1091,2104,245,0,0,1,1.01,1,0.72,0
Imphal,Imphal West,24.81,93.95,Tier-Z,offpeak,880,2733,4272,290,523,1126,239,0,0,1,1.14,1,0.72,0
Aizawl,Aizawl,23.73,92.72,Tier-Z,peak,2054,4499,12307,302,892,1939,298,0,0,1,1.17,0,0.72,0
Aizawl,Aizawl,23.73,92.72,Tier-Z,shoulder,1013,5146,10607,337,681,1572,283,0,0,1,1.09,0,0.72,0
Aizawl,Aizawl,23.73,92.72,Tier-Z,offpeak,1078,2238,4366,218,748,1660,402,0,0,1,1.23,0,0.73,0
Agartala,West Tripura,23.83,91.28,Tier-Z,peak,1695,3895,11123,288,1012,1636,271,0,0,1,1.22,1,0.72,0
Agartala,West Tripura,23.83,91.28,Tier-Z,shoulder,1234,4207,6801,284,1030,1837,314,0,0,1,1.23,1,0.72,0
Agartala,West Tripura,23.83,91.28,Tier-Z,offpeak,744,3303,6788,330,675,1664,352,0,0,1,1.06,1,0.71,0
Gangtok,Gangtok,27.34,88.61,Tier-Z,peak,1956,5290,8641,174,659,2428,361,0,4192,1,1.23,0,0.73,1
Gangtok,Gangtok,27.34,88.61,Tier-Z,shoulder,1309,5227,12204,254,704,2148,227,0,2460,1,1.05,0,0.71,1
Gangtok,Gangtok,27.34,88.61,Tier-Z,offpeak,1219,2290,4718,249,475,1397,197,0,1938,1,1.19,0,0.73,1
Port Blair,South Andaman,11.62,92.73,Tier-Z,peak,1691,4999,10627,233,653,2579,244,0,0,1,0.96,1,0.72,0
Port Blair,South Andaman,11.62,92.73,Tier-Z,shoulder,1442,4638,6601,399,657,2299,202,0,0,1,0.88,1,0.72,0
Port Blair,South Andaman,11.62,92.73,Tier-Z,offpeak,774,2878,6189,248,557,1692,372,0,0,1,1.22,1,0.73,0
Daman,Daman,20.42,72.83,Tier-Z,peak,2560,3558,10986,245,838,2350,390,0,0,1,1.02,1,0.72,0
Daman,Daman,20.42,72.83,Tier-Z,shoulder,1950,2885,5432,311,752,2268,433,0,0,1,1.14,1,0.72,0
Daman,Daman,20.42,72.83,Tier-Z,offpeak,972,3501,6580,179,867,1283,212,0,0,1,1.11,1,0.71,0
Kavaratti,Lakshadweep,10.56,72.64,Rural,peak,960,3187,5304,131,502,1677,0,0,0,1,1.01,1,0.73,0
Kavaratti,Lakshadweep,10.56,72.64,Rural,shoulder,679,3304,7704,191,753,1662,0,0,0,1,0.91,1,0.72,0
Kavaratti,Lakshadweep,10.56,72.64,Rural,offpeak,576,1405,3360,232,503,969,0,0,0,1,1.06,1,0.72,0
Rameswaram,Ramanathapuram,9.28,79.31,Tier-Z,peak,1283,4843,8841,201,594,2190,297,0,0,1,1.18,1,0.72,0
Rameswaram,Ramanathapuram,9.28,79.31,Tier-Z,shoulder,1531,3922,6583,321,851,2031,232,0,0,1,0.9,1,0.72,0
Rameswaram,Ramanathapuram,9.28,79.31,Tier-Z,offpeak,1521,3110,2471,212,705,1656,296,0,0,1,0.94,1,0.72,0
Kanyakumari,Kanyakumari,8.08,77.54,Tier-Z,peak,2336,3623,8913,260,762,1898,221,0,0,1,1.11,1,0.72,0
Kanyakumari,Kanyakumari,8.08,77.54,Tier-Z,shoulder,1007,3541,7436,364,947,1527,300,0,0,1,1.23,1,0.72,0
Kanyakumari,Kanyakumari,8.08,77.54,Tier-Z,offpeak,1535,2982,3964,285,678,1302,311,0,0,1,1.01,1,0.71,0
Ooty,Nilgiris,11.4,76.69,Tier-Z,peak,1697,5181,12959,421,1062,2423,391,0,0,1,1.21,1,0.71,0
Ooty,Nilgiris,11.4,76.69,Tier-Z,shoulder,2253,4740,8277,192,1035,2169,408,0,0,1,1.05,1,0.71,0
Ooty,Nilgiris,11.4,76.69,Tier-Z,offpeak,1117,3146,3891,152,401,1164,318,0,0,1,1.05,1,0.72,0
Kodaikanal,Dindigul,10.23,77.49,Tier-Z,peak,2528,4143,11814,390,1114,1816,439,0,0,1,1.13,1,0.73,0
Kodaikanal,Dindigul,10.23,77.49,Tier-Z,shoulder,1407,3051,9512,364,981,2103,333,0,0,1,0.94,1,0.72,0
Kodaikanal,Dindigul,10.23,77.49,Tier-Z,offpeak,759,2575,2551,277,504,1180,197,0,0,1,0.94,1,0.72,0
Dharmapuri,Dharmapuri,12.15,78.16,Rural,peak,728,2881,4583,213,386,914,0,0,0,1,1.25,1,0.71,0
Dharmapuri,Dharmapuri,12.15,78.16,Rural,shoulder,687,2123,4248,111,427,1406,0,0,0,1,0.97,1,0.72,0
Dharmapuri,Dharmapuri,12.15,78.16,Rural,offpeak,662,2015,2402,235,385,1271,0,0,0,1,1.01,1,0.71,0
Sivaganga,Sivaganga,9.85,78.48,Rural,peak,964,2364,4888,161,674,1200,0,0,0,1,1.0,1,0.72,0
Sivaganga,Sivaganga,9.85,78.48,Rural,shoulder,712,1721,4593,99,459,1602,0,0,0,1,0.87,1,0.73,0
Sivaganga,Sivaganga,9.85,78.48,Rural,offpeak,593,2233,2681,111,505,1142,0,0,0,1,0.93,1,0.73,0
Perambalur,Perambalur,11.23,78.89,Rural,peak,735,2376,7604,263,668,1006,0,0,0,1,1.21,1,0.72,0
Perambalur,Perambalur,11.23,78.89,Rural,shoulder,564,2423,6026,147,725,1387,0,0,0,1,1.23,1,0.72,0
Perambalur,Perambalur,11.23,78.89,Rural,offpeak,867,1351,3874,115,448,1243,0,0,0,1,1.2,1,0.71,0
Cuddalore,Cuddalore,11.75,79.77,Tier-Z,peak,1425,5397,11974,227,870,1845,396,0,0,1,0.89,1,0.71,0
Cuddalore,Cuddalore,11.75,79.77,Tier-Z,shoulder,1450,3746,9221,204,1004,1811,296,0,0,1,1.09,1,0.72,0
Cuddalore,Cuddalore,11.75,79.77,Tier-Z,offpeak,1016,2057,6138,253,682,1384,390,0,0,1,0.98,1,0.71,0
Nagapattinam,Nagapattinam,10.76,79.84,Tier-Z,peak,1086,4173,8154,345,1275,1599,332,0,0,1,0.88,1,0.71,0
Nagapattinam,Nagapattinam,10.76,79.84,Tier-Z,shoulder,1538,2835,9227,228,530,1935,236,0,0,1,1.19,1,0.73,0
Nagapattinam,Nagapattinam,10.76,79.84,Tier-Z,offpeak,1051,3102,3982,150,661,1461,302,0,0,1,1.12,1,0.72,0
Kumbakonam,Thanjavur,10.96,79.38,Tier-Z,peak,1503,5930,12287,211,852,1744,250,0,0,1,1.11,1,0.73,0
Kumbakonam,Thanjavur,10.96,79.38,Tier-Z,shoulder,1953,3853,5535,292,681,2133,311,0,0,1,1.21,1,0.72,0
Kumbakonam,Thanjavur,10.96,79.38,Tier-Z,offpeak,1106,1337,3641,301,435,1057,203,0,0,1,1.09,1,0.73,0
Theni,Theni,10.0,77.48,Rural,peak,875,3217,5501,280,686,2191,0,0,0,1,1.1,1,0.73,1
Theni,Theni,10.0,77.48,Rural,shoulder,1523,2894,5808,168,389,1379,0,0,0,1,1.23,1,0.73,1
Theni,Theni,10.0,77.48,Rural,offpeak,703,1755,2405,139,397,880,0,0,0,1,0.99,1,0.72,1
Delhi,New Delhi,28.61,77.23,Tier-X,peak,2331,7702,16378,344,1793,3059,358,0,6850,1,1.22,1,0.73,1
Delhi,New Delhi,28.61,77.23,Tier-X,shoulder,1590,7741,12431,513,1159,2333,622,0,3703,1,1.06,1,0.72,1
Delhi,New Delhi,28.61,77.23,Tier-X,offpeak,1811,4186,7341,433,1174,2114,314,0,3575,1,1.06,1,0.71,1
Mumbai,Mumbai City,18.97,72.82,Tier-X,peak,2212,8844,21272,521,1002,2640,743,0,3863,1,0.9,1,0.71,1
Mumbai,Mumbai City,18.97,72.82,Tier-X,shoulder,1814,8418,14006,426,1519,3165,394,0,4904,1,0.98,1,0.72,1
Mumbai,Mumbai City,18.97,72.82,Tier-X,offpeak,1709,4152,7852,348,1058,1961,401,0,4057,1,0.97,1,0.73,1
Bengaluru,Bengaluru Urban,12.98,77.59,Tier-X,peak,2736,6384,15052,498,1651,2514,632,0,5729,1,1.09,1,0.73,1
Bengaluru,Bengaluru Urban,12.98,77.59,Tier-X,shoulder,1763,6470,13193,407,1430,2217,331,0,5576,1,1.05,1,0.71,1
Bengaluru,Bengaluru Urban,12.98,77.59,Tier-X,offpeak,1960,4621,8317,433,778,1896,434,0,2767,1,1.0,1,0.71,1
Kolkata,Kolkata,22.57,88.36,Tier-X,peak,2153,5385,18926,430,1314,3121,496,0,5577,1,1.24,1,0.72,1
Kolkata,Kolkata,22.57,88.36,Tier-X,shoulder,1956,7501,10245,479,1252,2899,457,0,3155,1,0.9,1,0.72,1
Kolkata,Kolkata,22.57,88.36,Tier-X,offpeak,1468,5486,13087,369,1117,2349,472,0,4221,1,1.18,1,0.73,1
Hyderabad,Hyderabad,17.36,78.47,Tier-X,peak,2414,8230,14780,460,1299,2947,508,0,3649,1,0.88,1,0.73,1
Hyderabad,Hyderabad,17.36,78.47,Tier-X,shoulder,1593,6551,16483,356,1565,2342,397,0,3485,1,0.87,1,0.71,1
Hyderabad,Hyderabad,17.36,78.47,Tier-X,offpeak,1427,5050,13164,403,792,2080,548,0,4428,1,1.03,1,0.72,1
Ahmedabad,Ahmedabad,23.01,72.34,Tier-X,peak,2255,7009,15225,550,1263,3056,604,0,5795,1,1.01,1,0.72,1
Ahmedabad,Ahmedabad,23.01,72.34,Tier-X,shoulder,1942,7178,16407,384,1256,2727,432,0,4571,1,1.24,1,0.72,1
Ahmedabad,Ahmedabad,23.01,72.34,Tier-X,offpeak,1334,4677,10056,407,843,1652,332,0,4310,1,0.95,1,0.72,1
Pune,Pune,18.52,73.85,Tier-X,peak,2561,9146,12678,620,1662,3646,590,0,5194,1,1.12,1,0.72,1
Pune,Pune,18.52,73.85,Tier-X,shoulder,1545,6763,14537,381,1576,2406,487,0,4342,1,0.91,1,0.73,1
Pune,Pune,18.52,73.85,Tier-X,offpeak,1349,4680,9189,283,1299,2237,329,0,4438,1,1.22,1,0.73,1
Chennai,Chennai,13.09,80.27,Tier-X,peak,1845,7267,13716,523,1471,2898,648,0,5607,1,1.18,1,0.72,1
Chennai,Chennai,13.09,80.27,Tier-X,shoulder,2617,5681,13208,410,965,2816,396,0,5068,1,0.85,1,0.71,1
Chennai,Chennai,13.09,80.27,Tier-X,offpeak,2106,4285,10356,299,1061,1882,423,0,4348,1,1.17,1,0.73,1
Jaipur,Jaipur,26.92,75.82,Tier-Y,peak,2305,3738,13794,381,1421,2085,427,0,5201,1,1.11,1,0.72,1
Jaipur,Jaipur,26.92,75.82,Tier-Y,shoulder,1923,3371,8275,389,750,1777,479,0,2742,1,1.25,1,0.73,1
Jaipur,Jaipur,26.92,75.82,Tier-Y,offpeak,1512,2584,5083,307,835,1841,309,0,2475,1,1.08,1,0.72,1
Agra,Agra,27.11,78.02,Tier-Y,peak,2648,3963,15413,404,1323,2593,410,0,3200,1,1.09,1,0.72,1
Agra,Agra,27.11,78.02,Tier-Y,shoulder,1657,5662,10094,334,966,1729,378,0,3633,1,0.88,1,0.72,1
Agra,Agra,27.11,78.02,Tier-Y,offpeak,1786,2381,4387,211,975,2257,292,0,2041,1,1.05,1,0.73,1
Amritsar,Amritsar,31.64,74.86,Tier-Y,peak,1785,3683,8298,380,1016,2616,409,0,4707,1,1.19,1,0.72,1
Amritsar,Amritsar,31.64,74.86,Tier-Y,shoulder,1577,3463,9504,409,1110,2416,339,0,4129,1,1.24,1,0.71,1
Amritsar,Amritsar,31.64,74.86,Tier-Y,offpeak,731,2289,3779,320,1021,1721,246,0,1756,1,1.02,1,0.71,1
Varanasi,Varanasi,25.33,83.01,Tier-Y,peak,2389,5384,8897,374,939,2361,403,0,3098,1,1.24,1,0.73,1
Varanasi,Varanasi,25.33,83.01,Tier-Y,shoulder,1405,4596,9746,245,675,1726,421,0,4025,1,0.98,1,0.72,1
Varanasi,Varanasi,25.33,83.01,Tier-Y,offpeak,1074,2567,5843,340,962,2103,288,0,3027,1,0.98,1,0.72,1
Kochi,Ernakulam,9.96,76.25,Tier-Y,peak,2303,4230,15411,325,1395,3134,293,0,0,1,1.15,1,0.73,0
Kochi,Ernakulam,9.96,76.25,Tier-Y,shoulder,1435,6375,11250,378,868,3021,452,0,0,1,1.11,1,0.73,0
Kochi,Ernakulam,9.96,76.25,Tier-Y,offpeak,1101,2954,3727,328,841,2427,294,0,0,1,0.96,1,0.73,0
Mysore,Mysore,12.31,76.65,Tier-Y,peak,2709,5424,15280,406,872,2536,392,0,5605,1,0.87,1,0.72,1
Mysore,Mysore,12.31,76.65,Tier-Y,shoulder,1754,4701,10316,453,999,2158,475,0,3604,1,0.89,1,0.71,1
Mysore,Mysore,12.31,76.65,Tier-Y,offpeak,1421,1570,5424,173,876,1678,247,0,3247,1,0.95,1,0.73,1
Bhopal,Bhopal,23.25,77.41,Tier-Y,peak,1411,4402,11086,402,871,1828,424,0,3888,1,1.0,1,0.73,1
Bhopal,Bhopal,23.25,77.41,Tier-Y,shoulder,1641,4662,6941,340,1213,2116,292,0,3497,1,1.01,1,0.73,1
Bhopal,Bhopal,23.25,77.41,Tier-Y,offpeak,1253,2417,5919,216,788,1356,314,0,2186,1,0.98,1,0.72,1
Bhubaneswar,Khordha,20.27,85.84,Tier-Y,peak,1184,3603,7740,250,1108,1797,512,0,4542,1,0.97,1,0.72,1
Bhubaneswar,Khordha,20.27,85.84,Tier-Y,shoulder,1879,2799,7929,296,1051,2409,386,0,3359,1,1.02,1,0.73,1
Bhubaneswar,Khordha,20.27,85.84,Tier-Y,offpeak,1179,2416,5944,389,866,1604,403,0,2405,1,1.08,1,0.73,1
Dehradun,Dehradun,30.345,78.029,Tier-Y,peak,1661,5934,16296,366,750,2092,417,0,5946,1,0.95,1,0.72,1
Dehradun,Dehradun,30.345,78.029,Tier-Y,shoulder,1397,4293,13424,320,748,2089,359,0,3916,1,1.04,1,0.72,1
Dehradun,Dehradun,30.345,78.029,Tier-Y,offpeak,1290,1795,4729,310,1033,1617,411,0,3462,1,0.96,1,0.73,1
Erode,Erode,11.34,77.72,Tier-Y,peak,1148,3961,8733,387,1223,2279,533,0,3596,1,1.04,1,0.71,1
Erode,Erode,11.34,77.72,Tier-Y,shoulder,1730,5517,8753,373,1061,1980,336,0,2761,1,0.88,1,0.72,1
Erode,Erode,11.34,77.72,Tier-Y,offpeak,1641,2689,5869,238,1012,2094,267,0,3416,1,0.99,1,0.71,1
Faridabad,Faridabad,28.4,77.31,Tier-Y,peak,2184,4251,7527,405,805,2932,408,0,4085,1,0.86,1,0.72,1
Faridabad,Faridabad,28.4,77.31,Tier-Y,shoulder,1296,4422,9562,392,1054,1920,385,0,2677,1,1.09,1,0.71,1
Faridabad,Faridabad,28.4,77.31,Tier-Y,offpeak,1730,2452,7254,315,846,2107,302,0,2950,1,1.15,1,0.71,1
Patna,Patna,25.59,85.13,Tier-Y,peak,1246,5718,9919,453,1108,2444,322,0,3200,1,1.1,1,0.72,1
Patna,Patna,25.59,85.13,Tier-Y,shoulder,1612,3334,9779,215,1094,1977,279,0,3074,1,1.24,1,0.71,1
Patna,Patna,25.59,85.13,Tier-Y,offpeak,921,3848,5787,247,913,1605,347,0,2086,1,0.86,1,0.73,1
Puducherry,Puducherry,11.94,79.81,Tier-Y,peak,1550,6778,9821,336,983,2530,534,0,4588,1,0.93,1,0.73,1
Puducherry,Puducherry,11.94,79.81,Tier-Y,shoulder,1929,4259,6344,381,885,1861,371,0,2470,1,0.87,1,0.73,1
Puducherry,Puducherry,11.94,79.81,Tier-Y,offpeak,1319,3002,7841,268,835,2160,377,0,2599,1,0.87,1,0.72,1
Rajkot,Rajkot,22.3,70.79,Tier-Y,peak,2316,3728,6648,388,1362,2082,522,0,4791,1,1.15,1,0.73,1
Rajkot,Rajkot,22.3,70.79,Tier-Y,shoulder,1521,5328,7461,354,1160,1960,537,0,2510,1,0.89,1,0.73,1
Rajkot,Rajkot,22.3,70.79,Tier-Y,offpeak,1136,2434,7606,232,1148,1872,510,0,3257,1,0.91,1,0.73,1
Thiruvananthapuram,Thiruvananthapuram,8.52,76.94,Tier-Y,peak,1766,3537,7240,388,1575,2317,476,0,3134,1,1.05,1,0.73,1
Thiruvananthapuram,Thiruvananthapuram,8.52,76.94,Tier-Y,shoulder,1353,4057,8540,351,1071,2451,307,0,2529,1,0.95,1,0.72,1
Thiruvananthapuram,Thiruvananthapuram,8.52,76.94,Tier-Y,offpeak,1358,2588,4459,230,613,1426,392,0,2652,1,1.21,1,0.71,1
Tiruchirappalli,Tiruchirappalli,10.79,78.7,Tier-Y,peak,1580,4677,11370,355,1187,3039,438,0,2941,1,1.23,1,0.72,1
Tiruchirappalli,Tiruchirappalli,10.79,78.7,Tier-Y,shoulder,1771,5169,8820,260,1255,2035,563,0,3248,1,1.02,1,0.71,1
Tiruchirappalli,Tiruchirappalli,10.79,78.7,Tier-Y,offpeak,835,1767,6286,294,921,1358,245,0,2923,1,1.13,1,0.72,1
Tirunelveli,Tirunelveli,8.71,77.75,Tier-Y,peak,1533,5770,6792,249,971,2587,402,0,4544,1,1.1,1,0.73,1
Tirunelveli,Tirunelveli,8.71,77.75,Tier-Y,shoulder,1639,2734,6437,325,1138,1699,307,0,2604,1,1.14,1,0.72,1
Tirunelveli,Tirunelveli,8.71,77.75,Tier-Y,offpeak,1320,3523,7061,203,554,1447,481,0,2575,1,0.97,1,0.72,1
Vadodara,Vadodara,22.3,73.19,Tier-Y,peak,2046,6303,12317,374,1015,2023,559,0,3905,1,1.25,1,0.72,1
Vadodara,Vadodara,22.3,73.19,Tier-Y,shoulder,1679,5118,7617,349,1108,2060,377,0,2227,1,1.04,1,0.71,1
Vadodara,Vadodara,22.3,73.19,Tier-Y,offpeak,974,2456,5859,320,928,1877,514,0,2086,1,0.94,1,0.73,1
Visakhapatnam,Visakhapatnam,17.68,83.28,Tier-Y,peak,2094,6095,9742,483,1123,2529,352,0,4570,1,1.06,1,0.72,1
Visakhapatnam,Visakhapatnam,17.68,83.28,Tier-Y,shoulder,1110,4315,8834,314,919,2477,485,0,2198,1,0.92,1,0.73,1
Visakhapatnam,Visakhapatnam,17.68,83.28,Tier-Y,offpeak,1300,3946,5491,294,643,1265,517,0,2301,1,1.19,1,0.71,1
Guwahati,Kamrup Metropolitan,26.1,91.74,Tier-Y,peak,2062,6092,6582,331,1222,1937,500,0,4173,1,1.09,1,0.73,1
Guwahati,Kamrup Metropolitan,26.1,91.74,Tier-Y,shoulder,1689,2814,11030,386,726,1935,351,0,3359,1,1.03,1,0.71,1
Guwahati,Kamrup Metropolitan,26.1,91.74,Tier-Y,offpeak,1779,2212,7148,247,675,2204,361,0,2369,1,0.89,1,0.71,1
Panaji,North Goa,15.5,73.83,Tier-Y,peak,2260,5417,15555,360,898,2556,368,0,5120,1,1.09,1,0.72,1
Panaji,North Goa,15.5,73.83,Tier-Y,shoulder,1817,4380,10821,418,1261,2002,393,0,3972,1,1.14,1,0.71,1
Panaji,North Goa,15.5,73.83,Tier-Y,offpeak,865,2901,7383,283,1009,1417,463,0,3183,1,1.2,1,0.73,1
Raipur,Raipur,21.25,81.63,Tier-Y,peak,2031,6758,13704,252,1157,2632,304,0,3646,1,0.98,1,0.73,1
Raipur,Raipur,21.25,81.63,Tier-Y,shoulder,2105,3824,8800,337,589,2306,387,0,4249,1,1.21,1,0.73,1
Raipur,Raipur,21.25,81.63,Tier-Y,offpeak,1060,3060,4898,375,686,1498,381,0,1779,1,0.91,1,0.71,1
Ranchi,Ranchi,23.34,85.3,Tier-Y,peak,1474,6982,8569,253,985,2808,518,0,2783,1,1.18,1,0.71,1
Ranchi,Ranchi,23.34,85.3,Tier-Y,shoulder,1623,5802,11235,324,770,2924,418,0,2752,1,1.2,1,0.72,1
Ranchi,Ranchi,23.34,85.3,Tier-Y,offpeak,1518,2451,8150,210,988,1673,225,0,4030,1,0.98,1,0.71,1
Udaipur,Udaipur,24.57,73.69,Tier-Y,peak,2938,5595,15913,328,1424,3253,455,0,0,1,0.98,1,0.72,0
Udaipur,Udaipur,24.57,73.69,Tier-Y,shoulder,1275,3579,9366,340,1052,2704,509,0,0,1,1.18,1,0.72,0
Udaipur,Udaipur,24.57,73.69,Tier-Y,offpeak,1516,2729,5784,300,870,1603,232,0,0,1,0.95,1,0.72,0
Jamshedpur,East Singhbhum,22.81,86.2,Tier-Y,peak,1973,3422,8263,344,774,2115,411,0,4718,1,1.01,1,0.71,1
Jamshedpur,East Singhbhum,22.81,86.2,Tier-Y,shoulder,1161,5049,8249,202,1143,2276,305,0,2452,1,0.89,1,0.72,1
Jamshedpur,East Singhbhum,22.81,86.2,Tier-Y,offpeak,1559,3881,7835,283,776,1933,461,0,3335,1,0.99,1,0.71,1
Ludhiana,Ludhiana,30.91,75.85,Tier-Y,peak,1889,3342,9441,397,1302,2572,410,0,3628,1,1.15,1,0.72,1
Ludhiana,Ludhiana,30.91,75.85,Tier-Y,shoulder,1341,4637,9517,363,687,2851,468,0,2424,1,1.14,1,0.73,1
Ludhiana,Ludhiana,30.91,75.85,Tier-Y,offpeak,1513,4252,5820,340,734,1926,249,0,3135,1,0.93,1,0.71,1
Surat,Surat,21.17,72.83,Tier-Y,peak,1454,4561,11905,234,1097,1650,553,0,2939,1,1.08,1,0.72,1
Surat,Surat,21.17,72.83,Tier-Y,shoulder,2184,4386,10928,311,1043,2017,402,0,2964,1,1.06,1,0.72,1
Surat,Surat,21.17,72.83,Tier-Y,offpeak,1400,2657,7519,237,1082,1476,478,0,2086,1,1.18,1,0.72,1
Shimla,Shimla,31.1,77.17,Tier-Y,peak,2472,6747,11546,429,853,2471,342,0,0,1,1.04,1,0.72,0
Shimla,Shimla,31.1,77.17,Tier-Y,shoulder,1692,5201,9348,461,679,2806,487,0,0,1,1.24,1,0.71,0
Shimla,Shimla,31.1,77.17,Tier-Y,offpeak,1486,1632,4117,339,720,1970,283,0,0,1,0.89,1,0.72,0
Chandigarh,Chandigarh,30.73,76.78,Tier-Y,peak,1864,4092,9027,443,1160,2330,474,0,4266,1,0.94,1,0.72,1
Chandigarh,Chandigarh,30.73,76.78,Tier-Y,shoulder,1366,2647,10453,283,892,1806,499,0,2519,1,0.95,1,0.72,1
Chandigarh,Chandigarh,30.73,76.78,Tier-Y,offpeak,1502,2724,4154,207,845,1636,339,0,2741,1,1.07,1,0.71,1
Srinagar,Srinagar,34.08,74.79,Tier-Y,peak,2568,5761,17013,444,1142,3128,414,0,3674,1,1.19,1,0.71,1
Srinagar,Srinagar,34.08,74.79,Tier-Y,shoulder,1378,5304,15774,298,1097,2409,402,0,2498,1,1.08,1,0.72,1
Srinagar,Srinagar,34.08,74.79,Tier-Y,offpeak,1665,2560,3597,288,926,1928,413,0,2770,1,1.04,1,0.72,1
Jammu,Jammu,32.73,74.86,Tier-Y,peak,1858,6034,6907,352,813,1830,417,0,3624,1,0.86,1,0.71,1
Jammu,Jammu,32.73,74.86,Tier-Y,shoulder,1702,5322,8593,288,1008,2558,366,0,2870,1,1.21,1,0.72,1
Jammu,Jammu,32.73,74.86,Tier-Y,offpeak,1607,3269,6096,367,573,1766,402,0,2153,1,1.01,1,0.72,1
Coimbatore,Coimbatore,11.01,76.96,Tier-Y,peak,2210,3740,9420,306,935,2551,276,0,4233,1,0.86,1,0.72,1
Coimbatore,Coimbatore,11.01,76.96,Tier-Y,shoulder,1097,6477,10095,328,1075,2043,440,0,2454,1,1.04,1,0.73,1
Coimbatore,Coimbatore,11.01,76.96,Tier-Y,offpeak,1491,3338,6377,201,641,1667,418,0,2673,1,0.92,1,0.71,1
Madurai,Madurai,9.92,78.11,Tier-Y,peak,2027,5359,7930,239,808,2858,428,0,3556,1,0.85,1,0.73,1
Madurai,Madurai,9.92,78.11,Tier-Y,shoulder,1353,5272,10306,400,1114,2425,307,0,3750,1,1.21,1,0.73,1
Madurai,Madurai,9.92,78.11,Tier-Y,offpeak,1319,2099,6151,260,1007,1664,486,0,1991,1,1.18,1,0.73,1
Hosur,Krishnagiri,12.73,77.82,Tier-Y,peak,1437,6026,10412,383,1206,2742,601,0,3586,1,1.21,1,0.72,1
Hosur,Krishnagiri,12.73,77.82,Tier-Y,shoulder,1502,5153,10376,223,857,2647,431,0,2030,1,1.07,1,0.72,1
Hosur,Krishnagiri,12.73,77.82,Tier-Y,offpeak,1397,3832,6624,329,1162,2375,284,0,1856,1,1.24,1,0.71,1
Tiruppur,Tiruppur,11.1,77.34,Tier-Y,peak,1365,3015,7926,226,916,1910,270,0,4446,1,1.08,1,0.72,1
Tiruppur,Tiruppur,11.1,77.34,Tier-Y,shoulder,1926,2959,11200,311,1188,1647,436,0,3990,1,1.19,1,0.73,1
Tiruppur,Tiruppur,11.1,77.34,Tier-Y,offpeak,1621,4364,4860,182,1015,2163,442,0,2196,1,1.24,1,0.73,1
Salem,Salem,11.66,78.16,Tier-Y,peak,1758,5368,11564,381,1273,2568,396,0,0,1,1.16,1,0.72,0
Salem,Salem,11.66,78.16,Tier-Y,shoulder,1939,4013,9377,360,617,1666,335,0,0,1,1.19,1,0.72,0
Salem,Salem,11.66,78.16,Tier-Y,offpeak,1683,2512,5350,232,899,1748,319,0,0,1,1.12,1,0.72,0
Thoothukudi,Thoothukudi,8.76,78.13,Tier-Y,peak,2010,7701,8798,320,1191,2223,340,0,5335,1,0.85,1,0.73,1
Thoothukudi,Thoothukudi,8.76,78.13,Tier-Y,shoulder,1460,5730,11519,366,958,2176,525,0,2864,1,1.0,1,0.72,1
Thoothukudi,Thoothukudi,8.76,78.13,Tier-Y,offpeak,1175,3887,4096,240,781,1368,338,0,2665,1,0.93,1,0.73,1
Manali,Kullu,32.24,77.19,Tier-Z,peak,1493,3495,14390,393,729,2686,315,0,0,1,1.02,1,0.71,0
Manali,Kullu,32.24,77.19,Tier-Z,shoulder,1703,4414,10728,176,833,2082,242,0,0,1,0.92,1,0.71,0
Manali,Kullu,32.24,77.19,Tier-Z,offpeak,774,2736,3217,191,869,1272,231,0,0,1,1.2,1,0.73,0
Munnar,Idukki,10.09,77.06,Tier-Z,peak,2756,3748,11572,266,1214,2308,307,0,0,1,1.04,0,0.72,0
Munnar,Idukki,10.09,77.06,Tier-Z,shoulder,1622,2954,12593,347,1104,1977,327,0,0,1,0.92,0,0.72,0
Munnar,Idukki,10.09,77.06,Tier-Z,offpeak,1080,2371,3393,246,595,1528,383,0,0,1,1.24,0,0.71,0
Puri,Puri,19.82,85.83,Tier-Z,peak,1727,6065,6115,223,816,1891,283,0,0,1,1.19,1,0.72,0
Puri,Puri,19.82,85.83,Tier-Z,shoulder,1651,5232,7296,247,583,1861,300,0,0,1,1.08,1,0.72,0
Puri,Puri,19.82,85.83,Tier-Z,offpeak,1309,1603,4260,178,635,1077,290,0,0,1,0.9,1,0.72,0
Shirdi,Ahmednagar,19.77,74.48,Tier-Z,peak,1411,3528,9087,371,1118,2484,455,0,0,1,0.93,1,0.73,0
